"The BBC's main commentators are Eddie Butler and Andrew CotterSonja McLaughlan and Lee McKenzie are the reporters    Rugby league   The BBC shows live coverage of the Challenge Cup including both semi-finals and the final, the Four Nations and the Rugby League World CupCoverage is hosted by Mark Chapman and Tanya Arnold with commentary from Dave Woods, Jonathan Davies and Brian NobleThe BBC's Super League Show shows weekly highlights of the Super League, Magic Weekend, Super 8's and the Grand Final",0
"    Olympics    The BBC holds the exclusive terrestrial rights to show Summer Olympic Games and Winter Olympic Games and has shown live coverage of every Summer Olympics since 1960For the 2012 Olympics in London the BBC had three stations showing live coverage of the gamesBBC One showed main coverage, BBC Three with special extended coverage and BBC Two aired when BBC One was broadcasting news bulletinsThe BBC's current rights deal lasts through the 2020 Summer Olympics",0
"Beginning at the 2018 Winter Olympics, the BBC entered into sub-licensing agreements with Discovery Communications, the pan-European rightsholder of the Olympics for 2018 through 2024Discovery will sub-license exclusive pay television rights to the Games from the BBC in 2018 and 2021, and will then, in turn, sub-license terrestrial rights to the Games to the BBC in 2022 and 2024The deal is intended to maintain the BBC's tradition of Olympic broadcasting, although the BBC's coverage will be reduced as a result; the BBC and Discovery have had a historic relationship in regards to co-production of factual and nature programming",0
"    Commonwealth Games   The BBC showed the 2014 Commonwealth Games with more coverage than ever beforeCoverage was similar to their coverage of the 2012 London OlympicsLive coverage was shown from 9.00 am to 10.30 pm on BBC One with coverage switching to BBC Two during news bulletins (1.00 pm to 1.45 pm, 6.00 pm to 7.00 pm and 10.00 pm to 10.30 pm)BBC Three broadcast alternative coverage from 9.00 am to 10.00 pm",0
"    Athletics   The BBC covers events such as the Commonwealth Games, the European Athletics Championships, domestic British athletics and mass-participation events such as the London Marathon and the Great North RunThe BBC have the rights to show coverage of each Diamond League meeting on the red button, with the two British rounds and final two meetings live on BBC Two and selected meetings on BBC ThreeIn July 2013, The BBC announced that they had extended their deal to broadcast British athletic events such as the British Championships/World or European Championship Trials and the upcoming Anniversary Games through to 2020.The BBC lost the rights to the 2011 and 2013 World Championships to Channel 4",0
"However, in November 2011 it was announced that the BBC has obtained the TV, radio and online rights to the 2015 and 2017 IAAF World Athletics events, It was also announced Channel 4 decided to hand the rights to the 2013 Championships to the BBCThis was down to Channel 4 saying they wanted to focus on Paralympic SportsGabby Logan is the main host of the athletics coverage with, Michael Johnson and Denise Lewis the studio pundits",0
"Steve Cram and Andrew Cotter commentate on track events alongside, Colin Jackson and Paula Radcliffe, with Steve Backley commentating on field events alongside Toni MinichielloJeanette Kwakye and Radzi Chinyanganya are the main interviewersJessica Ennis-Hill provided commentary and analysis across track and field events at the 2017 IAAF World Championships alongside the regular presenting team    Golf   The BBC no longer holds rights to live coverage of golfUntil 2019, live coverage of Saturday and Sunday's play in the US Masters, and highlights of Thursday and Friday's play were broadcast, with Sky Sports showing all four days of The Masters live",0
"From 2020, Sky Sports have exclusive live coverage of all four rounds, with daily highlights on BBC TWOFor 2017, they also showed all four days of the PGA Championship live.Until 2015, the BBC's coverage of The Open Championships was extensive with coverage broadcast live and uninterrupted on BBC Two between 9 am and 8 pm on Thursday and Friday and on BBC One on Saturday and SundaySince 2016, Sky Sports has exclusive UK rights to The Open with the BBC showing a two-hour highlights programme every night",0
"The BBC also shows highlights of two other European Tour events held in Britain - the BMW PGA Championship and the Scottish OpenIt also covers the Women's British OpenEilidh Barbour is the lead presenter with commentary from, Andrew Cotter, Ken Brown, Paul Azinger, Maureen Madill and Wayne GradyRishi Persad is the reporter    Snooker   The BBC Two programme Pot Black was arguably the starting point for the great popularity of snooker over the last 50 years",0
"The sport always produces large viewing figures for the BBC; the 1985 World Snooker Championship final between Steve Davis and Dennis Taylor attracted the largest-ever audience for a BBC Two programme, pulling in 18.5 million viewers at the climax of the match shortly after midnight on 29 April 1985The World Snooker Championship, the Masters, and the UK Championship are shown annually on BBC TwoThe BBC also broadcasts the Welsh Open snooker tournament, which is available to watch on BBC Two Wales or via the BBC Red Button service",0
"Snooker coverage is regularly hosted by Hazel Irvine, Jason Mohammad or Seema JaswalPundits and commentators on the coverage include Steve Davis, John Parrott, Stephen Hendry, Ken Doherty, Alan McManus, John Virgo, Dennis Taylor and Joe PerryThe World Championships have featured guest commentators such as Judd Trump, Jack Lisowski, Peter Ebdon and Shaun MurphyRob Walker appears in the role of Master of Ceremonies at the major snooker tournaments televised by the BBC",0
"    Darts   In February 2016, it was announced that the BBC would cover the inaugural PDC Champions League of DartsAs a consequence the BBC would no longer show the BDO World Darts Championships, a tournament that the BBC had shown since its inception in 1978.Darts presenters on the BBC have included David Vine in 1978, Peter Purves from 1979 to 1984, Tony Gubba from 1985 to 1990, Eamonn Holmes from 1991 to 1993, Dougie Donnelly from 1994 to 1998, John Inverdale from 1999 to 2000, Ray Stubbs from 2001 to 2009, Colin Murray & Rob Walker from 2010 to 2016 and Jason Mohammad from 2016 to present",0
"Bobby George has presented as well from 2000 to 2016The current commentators are Vassos Alexander (2011–present), Dan Dawson (2016–present), Alan Warriner-Little (2016–present), Paul Nicholson (2016–present) and Mark Webster (2016–present)Former commentators are Sid Waddell 1978–1994, David Croft 2003–2012, John Part 1995–2007, Tony Green 1978–2010 and 2012–2016, Jim Proudfoot 2013–2016, Scott Mitchell 2014–2016 and John Rawling 2014–2016    American football   On 9 September 2015, the BBC announced that the NFL would return to its screens in an initial 2-year deal that includes the rights to show the NFL London Games live with at least one match being exclusively live",0
"The BBC also show weekly highlights and magazine shows, which started in November 2015The deal included live television, radio and online rights to screen the Super Bowl alongside Sky SportsThe London Games were presented by Nat Coombs, Mike Carlson and Osi Umenyiora with Ore Oduba as sideline reporterThe new BBC highlights show is presented by Mark Chapman alongside Osi Umenyiora and Jason BellBoth the live coverage and highlights use coverage and commentators from American TV",0
"The BBC previously held the rights to live coverage, highlights (primarily broadcast on its web site) and live radio coverage of the NFL from 2007 to 2013 Jake Humphrey presented their play-off highlights show for the first 2 years with Matt Roberts taking over duties in 2010The studio pundits included Mike Carlson, Rod Woodson and Jerry RiceSince 2012, the BBC aired live weekly radio coverage of the NFL on BBC Radio 5 Live Sports Extra and air the Super Bowl on BBC TV and BBC Radio 5 Live in 2012 but Jake Humphrey stepped down and was replaced by Mark Chapman",0
"For the 2012–13 season, the BBC broadcast Monday Night Football on the iPlayer and via BBC HD (commencing with the Giants at Redskins game on 4 December 2012; prior to this the broadcast was only available through the Red Button or online)Channel 4 then took over as the terrestrial home of NFL on British TV showing a Sunday Night game, the two London games and their first Super Bowl in 16 years in 2014 after last covering the Super Bowl in 1998",0
"Absolute Radio took over the BBC Radio rights    Motorsport        Formula E    BBC have had live coverage of all Formula E races since the beginning of the 2018–19 Formula E seasonCommentary comes from the world feed with its lead F1 commentator Jack Nicholls and Dario Franchitti, with Nicki Shields acting as pit lane reporterWhile the three races shown on BBC Two are presented by Jennie Gow    Netball   In 2018, the BBC signed a deal to split the TV rights with Sky Sports for the Netball World Cup in Liverpool",0
"Following the success of the Vitality England Roses Squad at the Commonwealth Games in 2018, the BBC's coverage of the sport has increased    Other sports   As well as all of this, the BBC broadcasts winter sports, including the Alpine Skiing World Cup, under its Ski Sunday banner; and briefly covers sports such as road and track cycling, sailing, badminton, table tennis, squash, equestrianism, gymnastics and other minority sportsPresenters for these sports include Jill Douglas and Phil Jones who often report for other areas of BBC Sport",0
"BBC Sport regained coverage of the Boat Race from ITV Sport who pulled out of coverage after the 2009 eventA five-year contract was signed by BBC Sport to cover the event from 2010 after last covering the 2004 raceClare Balding hosts this and commentary came from Andrew Cotter from 2010 to 2011, 2013–present and from Jonathan Legard in 2012The race is also broadcast on BBC World NewsFormer presenters for this were Harry Carpenter who also commentated and Steve Rider while Barry Davies also commentated on this from the 1990s to 2004",0
"BBC Sport also holds the rights to the Invictus Games which is presented by Clare Balding, Ade Adepitan, Johnathan EdwardsThe BBC also has rights to highlights of Equestrianism from Badminton Horse Trials and Burghley Horse TrialsThe coverage is hosted by Clare Balding and if she is unavailable Rishi Persad hosts with commentary by Mike TuckerThe BBC also shows the World Indoor Bowls ChampionshipsCurrently this is presented by Persad with commentary by David Corkill and analysis from current players such as Greg Harlow and Andy Thompson",0
"Former bowls presenters include David Icke and Dougie Donnelly    Worldwide rights   North West 200: Live of practice, qualifying, races on BBC Sport Online The Boat Race's: Live on BBC World News IPC Athletics World Championships Live audio commentary on BBC World Service Premier League: commentary on approximately 50 Premier League matches FA Cup: selected matches live on BBC World Service per season     Radio sports rights   BBC Sport had monopolised the sports commentary market on British radio since the BBC's conception but since 2000, has lost coverage of some sporting events to competitors including TalkSPORT",0
"The majority of BBC Sport's radio coverage is broadcast on BBC Radio 5 Live and BBC Radio 5 Live Sports Extra however coverage is also broadcast on BBC Radio 4's longwave frequencies, BBC Local Radio and the BBC World ServiceHighlights are also reported on the BBC Radio 1 and BBC Radio 2 news bulletinsAlthough cricket is not covered on television, the sport is fully covered by the BBC on its radio platforms, primarily BBC Radio 5 Live, 5 Live Sports Extra but also on Local Radio and BBC Radio 4 Longwave",0
"This commentary is repeated and expanded on the BBC Sports website and on the BBC Red Button, overlaid with live scorecardsWhile television coverage of the London 2012 Paralympic Games was held by Channel 4, the BBC retained the radio rights to the event and plans to broadcast events on radio stations BBC Radio 5 Live and BBC Radio 5 Live Sports Extra    Previous coverage       Horse racing   Horse racing coverage on the BBC had declined in recent years and finished altogether at the end of 2012 when Channel 4 won the rights to the Grand National, Royal Ascot and the Epsom Derby",0
"The BBC had lost many tracks over the years such as the Cheltenham Festival and other Cheltenham meetings went to Channel 4 in 1995, meetings from Newbury moved to Channel 4 in 2002 and after 50 years Glorious Goodwood and other Goodwood meetings were lost to Channel 4 in 2007Also, in 2007 the Irish Derby, which had been included in Grandstand and later Sunday Grandstand for decades, was only shown on At the Races",0
"The Grand National used to be one of the biggest attractions on Grandstand with audiences around or often in excess of 10 million for the race on a Saturday afternoonCoverage of other events such as Royal Ascot and The Derby were also broadcastThe Derby was won back after many years in 2001, when the BBC also gained rights to The Oaks, which had only ever previously been shown by ITV and Channel 4 (until 2001, the commercial broadcasters had always held the Epsom contract, but from 1960 to 1974, in 1977 and in 1979 the BBC had shown the Derby simultaneously with ITV, because it was a protected event which could not be exclusive to either channel)",0
"The most famous BBC TV racing broadcaster was Peter O'Sullevan, who became one of the first ever TV sports commentators in the immediate post-war years and stayed with the BBC until 1997Julian Wilson had presented the BBC's horse racing coverage from 1966 to 1997Clare Balding took over presenting duties following Wilson's retirement    Cricket   Prior to 1999, the BBC had shown live cricket coverage for many decadesCoverage had been fronted by Peter West and later by Tony Lewis",0
"Richie Benaud was a commentator for the BBC for more than 30 yearsIn 1999, the BBC lost coverage of England home matches to Channel 4 and subsequently, one of the major criticisms of BBC Sport was that it did not show any live cricket and this was further enhanced when the BBC did not subsequently bid for the rights to show home Test matchesDue to this the popularity of cricket in UK (primarily England) has fallen sharply since cricket left terrestrial television in 2005 since being broadcast on Sky Sports",0
"The BBC did broadcast highlights of the 2007 ICC Cricket World Cup, 2009 ICC World Twenty20 and the 2011 ICC Cricket World CupThese were hosted by Sonali Shah, Rishi Persad and Manish BhasinThey also had highlights of the 2006–07 Ashes Series with Manish BhasinThe BBC took the world feed for these tournaments which all broadcasters take including Sky Sports and this comprises commentators from broadcasters all over the world, examples of which are Nasser Hussain, Michael Atherton and David Lloyd from Sky Sports as well as Mark Nicholas and Michael Vaughan from Channel 5 / Channel 9",0
"However, 21 years after last showing live cricket, the BBC returned to live coverage of the sport in 2020    Motorsport   The BBC covered the World Rally Championship until 2001, when Channel 4 bought the rightsWRC is now shown on ITV4The BBC gave up the rights to the British Touring Car Championship at the end of 2001, with the rights eventually being picked up by ITV     Formula One    The BBC covered Formula One from 1978 until 1996 and from 2009 to 2015",0
"The BBC provided live coverage of all races from 1995 to 1996 and again from 2009 to 2011, but from 2012 to 2015 the BBC showed 10 races live each season and highlights of all the races including the ones shown liveThe BBC always showed the British Grand Prix and the final race liveCoverage was presented by Jake Humphrey from 2009 to 2012 and Suzi Perry from 2013 to 2015, with David Coulthard, Eddie Jordan and Allan McNish providing analysis during the races",0
"Lee McKenzie and Tom Clarkson acted as pitlane reportersThe main commentators were Jonathan Legard in 2009 and 2010, Martin Brundle in 2011 and Ben Edwards from 2012 to 2015Brundle acted as co-commentator in 2009 and 2010 and David Coulthard from 2011 to 2015James Allen, Allan McNish and Jack Nicholls provide radio coverage with Jennie Gow as pit reporter though they also appeared on BBC TVMcKenzie presented Inside F1 for BBC News",0
"Murray Walker contributed to coverage across the BBC for over sixty years and triple world champion and Mercedes driver Lewis Hamilton has a blog on BBC's website     Motorcycling    BBC Sport had coverage of the British and World Superbikes for a few years—often showing the World Championship version liveIt lost the BSB rights to Premium TV at the end of 2001Premium TV did not have a channel of its own, so sub-leased the rights first to the ITV Sport Channel, then British Eurosport",0
"After acquiring the rights to the MotoGP World Championship in 2003 coverage of the World Superbikes was droppedIn 2003, the BBC won the rights to the MotoGP World ChampionshipAfter a successful first season fronted by Suzi Perry, coverage was expanded with more live races and the contract was extended to the end of the 2013 seasonThe BBC showed all MotoGP races, with all qualifying sessions live via the BBC Red Button",0
"From the 2009 season, more coverage became available on qualifying and race days again through the use of the Red Button serviceJennie Gow replaced Perry for 2010, but from 2011 former pitlane reporter Matt Roberts became host, alongside the original and unchanged commentary team of Charlie Cox and Steve ParrishAzi Farni replaced Roberts as pitlane reporterFrom 2013, Qualifying moved from BBC Red Button to BBC TwoIn May 2013, it was announced that the rights to MotoGP coverage had been awarded to BT Sport, in a five-year deal starting in 2014",0
"None of the BBC Team were recruited by BT Sport for the 2014 seasonHowever BBC Sport still gives comprehensive coverage of the Irish Road Racing Championship, the International North West 200 and the Ulster Grand Prix together with other Road Racing meetings within Ireland together with the Southern 100 Motorcycle Races on the Isle of ManThese programmes are produced by BBC Northern Ireland    Paralympic Games   The BBC had shown coverage of the Paralympics since the 1980s with the amount of coverage increasing in the 2000s to include some live coverage of the 2008 Paralympic Games",0
"The BBC then lost the TV rights to the event to Channel 4 after they made a £10 million bid    Darts   The BBC covered the BDO World Championships from its inception in 1978 until 2016In February 2016, it was announced that the BBC would cover the inaugural Professional Darts Corporation-sanctioned Champions League of Darts and as a consequence, its 38-year association with the British Darts Organisation came to an endThe BBC also covered the BDO Winmau World Masters from 2001 to 2010 but this coverage was lost to ESPN",0
"    Tennis   The BBC broadcast the French Open for many decades until it lost the rights to the tournament to ITV in 2012The BBC had only shown very limited coverage of the event, often only showing the finals and then sometimes only as highlights.The BBC has a joint deal with Eurosport to show all of Britain's Davis Cup matches for three years to 2017, with coverage predominately broadcast on BBC Two and the Red Button but after the ITF launch the new Davis Cup format in 2019, the BBC lost the FTA rights to Eurosport",0
"The BBC had held these rights since the late 1990s    List of sporting rights held    * Where live rights are jointly held, commercial broadcast partner is listed:     Football        Television         Radio        American football        Television    National Football League: Live coverage of Super Bowl, Live coverage of NFL International Series at Wembley Stadium in London and weekly highlights from the NFL Season (live and highlights on BBC Sport, also on Sky Sports and Channel 5)      Radio    AFC Championship game, NFC Championship game and Super Bowl: Live commentary on BBC Radio 5 Live Sports Extra and BBC Radio 5 Live     Rugby Union        Television    Six Nations Championship: Live coverage and highlights on BBC Sport, ITV Sport and S4C to 2025",0
"Wales & Scotland live on BBC One England, Ireland, France and Italy home matches live on ITVWales Home matches live on S4C (Wales only) Women's Six Nations Championship: Live coverage and highlights of all games on BBC Sport and S4C to 2025Wales only live on S4C (Wales only) Six Nations Under 20s Championship: Live coverage and highlights of all games on BBC Sport and S4C to 2025Wales only live on S4C (Wales only) Melrose Sevens: Live on BBC Scotland St Patrick's Day Schools Cup Final: Live on BBC Northern Ireland      Radio    BBC Radio 5 Live and BBC Radio 5 Live Sports ExtraCommentary on Six Nations, Gallagher Premiership and European Rugby Champions Cup matchesBBC Radio Wales and BBC Radio CymruCommentary on all Wales international matches Commentary on British and Irish Lions tests on BBC Radio CymruBBC Radio UlsterCommentary on all Ulster European Rugby Champions Cup matches and Ulster Pro 14 matches.Live commentary on all Ireland Six Nations matchesBBC Radio ScotlandCommentary on all Scotland Six Nations matches     Cricket        Television    England Men & Women Test, ODI & T20 - Highlights of all games on BBC Two (to 2024)  England Men T20 International - Live coverage of 2 Men's T20 Internationals (to 2024)  England Women's T20 International - Live coverage of 2 Women's T20 Internationals (to 2024)  The Hundred - Live coverage of 10 Men's Matches & 8 Women's Matches from the Hundred (to 2024)       Radio    BBC Radio 5 Live Sports Extra and BBC Radio 4 Long WaveTest Match Special Live commentary on all England home Test, ODI and T20 matches until 2024 Commentaries on England overseas tours and World Cup matches  BBC Radio 5 LiveReports every 15 minutes plus wicket flashes on England Test, ODI and T20 matches  BBC Local RadioCommentary on all County Championship matches on BBC Sport website",0
"Selected matches on BBC Radio 5 Live Sports Extra    Tennis        Television    Wimbledon: Live coverage and highlights on BBC Sport until 2027 across all platforms and highlights on British EurosportAustralian Open: Live on British Eurosport and highlights on BBC Sport Queen's Club Championships: Live on BBC Sport, also live on Amazon Prime Eastbourne International: Live on BBC Sport; Also live on Amazon Prime Fed Cup: Great Britain matches live on BBC Sport      Radio    BBC Radio 5 Live and BBC Radio 5 Live Sports ExtraCommentary on Wimbledon, US Open, French Open, Australian Open, ATP World Tour Finals, Queens Club Championships plus Davis Cup and selected ATP World Tour Masters 1000 events including the  BNP Paribas Open at Indian Wells",0
" BBC World ServiceCommentary on Wimbledon men's and women's singles finals     Golf        Television    The Open Championship: Live on Sky Sports with highlights on BBC Sport until 2021 US Masters: Highlights from all 4 days on BBC Sport, Live on Sky Sports Ryder Cup: Live on Sky Sports with highlights on BBC Sport BMW PGA Championship: Live on Sky Sports with highlights on BBC Sport Scottish Open: Live on Sky Sports with highlights on BBC Sport Wales Open: Live on Sky Sports; highlights on BBC Wales Irish Open: Live on Sky Sports and RTÉ Sport; highlights on BBC NI Women's British Open: 2017–21: Live on Sky Sports; highlights on BBC Sport      Radio    BBC Radio 5 Live and BBC Radio 5 Live Sports ExtraCommentary on The Open Championship, US Open, US Masters, PGA Championships and the Ryder Cup  BBC Radio ScotlandCommentary on the Scottish Open on 810 MW  BBC Radio Ulster Commentary on the Irish Open when played in Northern Ireland     Ice hockey        Radio    BBC Radio 5 LiveNational commentary on the National Hockey League, Elite Ice Hockey League, Champions Hockey League and the IIHF World Championships  BBC Local Radio, BBC Radio Cymru, BBC Radio Wales and BBC Radio UlsterLocal commentary on the Elite Ice Hockey League     Motorsport        Television    North West 200: Live on BBC Northern Ireland, BBC Sport Online and BBC Red Button; highlights on BBC in rest of UK Ulster Grand Prix: Highlights on BBC Other Road Racing Motorcycling events: Highlights on BBC Goodwood Festival of Speed: Live on BBC Sport Online Live coverage of Selected Formula E races, qualifying sessions and practice on BBC Television",0
"     Radio    BBC Radio 5 LiveAll Formula One races live, qualifying sessions and some practices on BBC Radio 5 Live Sports Extra Live commentary on British Moto GPBBC Radio UlsterLive commentary of the North West 200 and Ulster Grand Prix      Online    All Formula One races live, qualifying sessions and practices not on BBC Radio 5 Live or BBC Radio 5 Live Sports Extra until 2021Live coverage of all Formula E races, qualifying sessions and practice on BBC iPlayer",0
